,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
773,IL-513,Illinois,springfield,sangamon,264,939.9288822427546,27610,14,5534,5,9898,37873,,,,,,
774,IL-514,Illinois,dupage,dupage,555,1639.456648842054,62952,6,22777,4,41827,116233,,,,,,
775,IL-516,Illinois,macon,macon,93,nan,16893,17,3585,7,5926,25424,,,,,,
776,IL-516,Illinois,decatur,macon,93,nan,16893,17,3585,7,5926,25424,,,,,,
777,IL-517,Illinois,kane,kane,391,1625.7901993527526,43982,8,15615,6,47621,76989,,,,,,
778,IL-517,Illinois,elgin,kane,391,1625.7901993527526,43982,8,15615,6,47621,76989,,,,,,
779,IL-517,Illinois,aurora,kane,391,1625.7901993527526,43982,8,15615,6,47621,76989,,,,,,
780,IL-518,Illinois,moline,rockisland,280,693.5494998566928,22803,16,3858,5,10918,29460,,,,,,
781,IL-518,Illinois,rockisland,rockisland,280,693.5494998566928,22803,16,3858,5,10918,29460,,,,,,
782,IN-502,Indiana,indianabalanceofstate,adams,3688,none,4478,12,406,2,2933,9456,,,,,,
783,IN-502,Indiana,indianabalanceofstate,allen,3688,976.6527075038072,50086,13,7468,4,24735,70255,,,,,,
784,IN-502,Indiana,indianabalanceofstate,bartholomew,3688,1129.2042571507152,6624,8,1352,3,4682,16918,,,,,,
785,IN-502,Indiana,indianabalanceofstate,benton,3688,none,901,10,126,3,678,2356,,,,,,
786,IN-502,Indiana,indianabalanceofstate,blackford,3688,none,1526,12,190,4,781,4235,,,,,,
787,IN-502,Indiana,indianabalanceofstate,boone,3688,1543.161668603482,3980,5,860,2,2591,8792,,,,,,
788,IN-502,Indiana,indianabalanceofstate,brown,3688,none,1670,10,274,3,822,4054,,,,,,
789,IN-502,Indiana,indianabalanceofstate,carroll,3688,none,1730,8,319,3,1549,6022,,,,,,
790,IN-502,Indiana,indianabalanceofstate,cass,3688,none,4459,12,693,4,3998,10791,,,,,,
791,IN-502,Indiana,indianabalanceofstate,clark,3688,nan,12668,10,2178,3,7621,29348,,,,,,
792,IN-502,Indiana,indianabalanceofstate,clay,3688,none,2894,11,450,3,1614,7618,,,,,,
793,IN-502,Indiana,indianabalanceofstate,clinton,3688,none,3352,10,509,3,2840,9771,,,,,,
794,IN-502,Indiana,indianabalanceofstate,crawford,3688,none,1605,15,194,4,1274,3487,,,,,,
795,IN-502,Indiana,indianabalanceofstate,daviess,3688,none,4151,12,423,2,4785,6965,,,,,,
796,IN-502,Indiana,indianabalanceofstate,dearborn,3688,none,3819,7,832,3,3254,13463,,,,,,
797,IN-502,Indiana,indianabalanceofstate,decatur,3688,none,2576,9,467,3,1461,7909,,,,,,
798,IN-502,Indiana,indianabalanceofstate,dekalb,3688,none,3411,8,662,3,2637,12667,,,,,,
799,IN-502,Indiana,indianabalanceofstate,delaware,3688,728.0128319371645,19056,18,2251,4,6654,23450,,,,,,
800,IN-502,Indiana,indianabalanceofstate,dubois,3688,none,3187,7,582,2,2949,11153,,,,,,
801,IN-502,Indiana,indianabalanceofstate,elkhart,3688,nan,22950,11,3234,2,23619,45191,,,,,,
802,IN-502,Indiana,indianabalanceofstate,fayette,3688,none,3116,13,410,4,2472,7284,,,,,,
803,IN-502,Indiana,indianabalanceofstate,floyd,3688,nan,7237,9,1273,3,4801,16949,,,,,,
804,IN-502,Indiana,indianabalanceofstate,fountain,3688,none,1726,10,242,3,1398,5045,,,,,,
805,IN-502,Indiana,indianabalanceofstate,franklin,3688,none,1950,8,337,3,1838,6327,,,,,,
806,IN-502,Indiana,indianabalanceofstate,fulton,3688,none,2224,11,346,3,1745,5566,,,,,,
807,IN-502,Indiana,indianabalanceofstate,gibson,3688,none,3675,11,529,2,1921,9399,,,,,,
808,IN-502,Indiana,indianabalanceofstate,grant,3688,none,11528,18,1290,4,5183,16692,,,,,,
809,IN-502,Indiana,indianabalanceofstate,greene,3688,none,4349,14,513,3,2547,8608,,,,,,
810,IN-502,Indiana,indianabalanceofstate,hamilton,3688,1524.469451599039,13447,3,4589,2,6183,32280,,,,,,
811,IN-502,Indiana,indianabalanceofstate,hancock,3688,1500.8036757565226,4459,5,1173,2,3626,16350,,,,,,
812,IN-502,Indiana,indianabalanceofstate,harrison,3688,none,3320,8,591,2,2724,11739,,,,,,
813,IN-502,Indiana,indianabalanceofstate,hendricks,3688,1555.8723952272207,9294,5,2555,2,5625,30616,,,,,,
814,IN-502,Indiana,indianabalanceofstate,henry,3688,none,6831,15,787,3,3200,14851,,,,,,
815,IN-502,Indiana,indianabalanceofstate,howard,3688,731.3525513881323,9771,11,2380,6,5225,21571,,,,,,
816,IN-502,Indiana,indianabalanceofstate,huntington,3688,nan,3758,10,594,3,1800,10588,,,,,,
817,IN-502,Indiana,indianabalanceofstate,jackson,3688,none,6443,14,772,3,3381,12941,,,,,,
818,IN-502,Indiana,indianabalanceofstate,jasper,3688,none,2807,8,598,3,1917,10057,,,,,,
819,IN-502,Indiana,indianabalanceofstate,jay,3688,none,2723,13,261,3,1647,6485,,,,,,
820,IN-502,Indiana,indianabalanceofstate,jefferson,3688,none,3593,11,519,3,2412,9402,,,,,,
821,IN-502,Indiana,indianabalanceofstate,jennings,3688,none,3421,12,541,4,2102,8061,,,,,,
822,IN-502,Indiana,indianabalanceofstate,johnson,3688,1437.9699700213296,12092,7,2412,2,7709,33039,,,,,,
823,IN-502,Indiana,indianabalanceofstate,knox,3688,none,5092,15,568,3,2738,8575,,,,,,
824,IN-502,Indiana,indianabalanceofstate,kosciusko,3688,nan,7328,9,1236,3,6577,18695,,,,,,
825,IN-502,Indiana,indianabalanceofstate,lagrange,3688,none,2998,7,447,2,9436,6691,,,,,,
826,IN-502,Indiana,indianabalanceofstate,lake,3688,1104.8968019910903,68461,13,14683,6,34286,119068,,,,,,
827,IN-502,Indiana,indianabalanceofstate,laporte,3688,nan,12934,12,2529,5,8368,31353,,,,,,
828,IN-502,Indiana,indianabalanceofstate,lawrence,3688,none,5608,12,796,3,3573,12115,,,,,,
829,IN-502,Indiana,indianabalanceofstate,madison,3688,856.9979611712289,19464,15,2664,4,9283,36143,,,,,,
830,IN-502,Indiana,indianabalanceofstate,marshall,3688,none,3916,8,661,2,4446,11411,,,,,,
831,IN-502,Indiana,indianabalanceofstate,martin,3688,none,1119,11,153,2,870,2962,,,,,,
832,IN-502,Indiana,indianabalanceofstate,miami,3688,none,4841,14,720,4,3431,10701,,,,,,
833,IN-502,Indiana,indianabalanceofstate,monroe,3688,1350.052248216237,26549,21,2232,3,5001,17048,,,,,,
834,IN-502,Indiana,indianabalanceofstate,montgomery,3688,nan,4326,11,533,2,2447,10834,,,,,,
835,IN-502,Indiana,indianabalanceofstate,morgan,3688,nan,7344,10,1165,3,5710,19804,,,,,,
836,IN-502,Indiana,indianabalanceofstate,newton,3688,none,1622,11,269,4,1211,4532,,,,,,
837,IN-502,Indiana,indianabalanceofstate,noble,3688,none,4226,9,787,3,5450,12525,,,,,,
838,IN-502,Indiana,indianabalanceofstate,ohio,3688,none,539,9,88,2,471,1878,,,,,,
839,IN-502,Indiana,indianabalanceofstate,orange,3688,none,2807,14,388,4,2080,6154,,,,,,
840,IN-502,Indiana,indianabalanceofstate,owen,3688,none,2395,11,360,3,2161,6718,,,,,,
841,IN-502,Indiana,indianabalanceofstate,parke,3688,none,2375,16,223,3,1753,4495,,,,,,
842,IN-502,Indiana,indianabalanceofstate,perry,3688,none,2271,12,302,3,1259,6262,,,,,,
843,IN-502,Indiana,indianabalanceofstate,pike,3688,none,1349,11,224,3,1020,3910,,,,,,
844,IN-502,Indiana,indianabalanceofstate,porter,3688,1120.792183537047,16533,9,3522,4,7058,40921,,,,,,
845,IN-502,Indiana,indianabalanceofstate,posey,3688,none,2268,9,372,2,1307,6514,,,,,,
846,IN-502,Indiana,indianabalanceofstate,pulaski,3688,none,1393,11,203,3,1111,3954,,,,,,
847,IN-502,Indiana,indianabalanceofstate,putnam,3688,none,3858,12,554,3,2663,10075,,,,,,
848,IN-502,Indiana,indianabalanceofstate,randolph,3688,none,3371,14,387,3,1872,7130,,,,,,
849,IN-502,Indiana,indianabalanceofstate,ripley,3688,none,2548,8,418,3,1932,8045,,,,,,
850,IN-502,Indiana,indianabalanceofstate,rush,3688,none,1806,11,270,3,1183,5234,,,,,,
851,IN-502,Indiana,indianabalanceofstate,st.joseph,3688,none,37269,14,6041,4,15956,52541,,,,,,
852,IN-502,Indiana,indianabalanceofstate,scott,3688,none,3461,14,450,4,3183,6963,,,,,,
853,IN-502,Indiana,indianabalanceofstate,shelby,3688,nan,4382,9,767,3,3402,13695,,,,,,
854,IN-502,Indiana,indianabalanceofstate,spencer,3688,none,1582,8,318,3,1217,5842,,,,,,
855,IN-502,Indiana,indianabalanceofstate,starke,3688,none,3292,14,449,4,2317,7194,,,,,,
856,IN-502,Indiana,indianabalanceofstate,steuben,3688,none,3237,9,557,2,1809,9389,,,,,,
857,IN-502,Indiana,indianabalanceofstate,sullivan,3688,none,2998,16,334,4,1879,6349,,,,,,
858,IN-502,Indiana,indianabalanceofstate,switzerland,3688,none,1345,13,176,3,1015,3461,,,,,,
859,IN-502,Indiana,indianabalanceofstate,tippecanoe,3688,1077.3080331228,30391,17,3422,3,7679,27859,,,,,,
860,IN-502,Indiana,indianabalanceofstate,tipton,3688,none,1366,9,299,3,1033,4454,,,,,,
861,IN-502,Indiana,indianabalanceofstate,union,3688,none,778,11,91,2,610,2030,,,,,,
862,IN-502,Indiana,indianabalanceofstate,vanderburgh,3688,781.1079509242794,24050,13,3666,4,11142,38933,,,,,,
863,IN-502,Indiana,indianabalanceofstate,vermillion,3688,none,1873,12,289,4,933,4482,,,,,,
864,IN-502,Indiana,indianabalanceofstate,vigo,3688,771.8201520298858,19709,20,2147,4,7126,23086,,,,,,
865,IN-502,Indiana,indianabalanceofstate,wabash,3688,none,3253,11,469,3,2154,9037,,,,,,
866,IN-502,Indiana,indianabalanceofstate,warren,3688,none,743,8,114,2,392,2604,,,,,,
867,IN-502,Indiana,indianabalanceofstate,warrick,3688,nan,4311,6,921,2,2392,12395,,,,,,
868,IN-502,Indiana,indianabalanceofstate,washington,3688,none,3131,11,466,3,2593,8252,,,,,,
869,IN-502,Indiana,indianabalanceofstate,wayne,3688,nan,10163,15,1164,3,5387,16687,,,,,,
870,IN-502,Indiana,indianabalanceofstate,wells,3688,none,2108,7,396,2,1292,8158,,,,,,
871,IN-502,Indiana,indianabalanceofstate,white,3688,none,2426,10,387,2,1840,6745,,,,,,
872,IN-502,Indiana,indianabalanceofstate,whitley,3688,none,2494,7,514,2,1864,8679,,,,,,
873,IN-503,Indiana,indianapolis,marion,1761,1142.8551551357311,143143,15,24213,4,83635,175662,,,,,,
874,KS-502,Kansas,sedgwick,sedgwick,690,923.9372011020556,68690,13,11813,4,35387,89149,,,,,,
875,KS-502,Kansas,wichita,wichita,690,none,231,11,23,2,208,490,,,,,,
876,KS-503,Kansas,shawnee,shawnee,365,840.9017085451126,25426,14,2910,3,8279,36966,,,,,,
877,KS-503,Kansas,topeka,shawnee,365,840.9017085451126,25426,14,2910,3,8279,36966,,,,,,
878,KS-505,Kansas,johnson,johnson,212,1370.463301496357,36111,5,9502,2,15307,56510,,,,,,
879,KS-505,Kansas,shawnee,shawnee,212,840.9017085451126,25426,14,2910,3,8279,36966,,,,,,
880,KS-505,Kansas,overlandpark,johnson,212,1370.463301496357,36111,5,9502,2,15307,56510,,,,,,
881,KS-507,Kansas,kansasbalanceofstate,allen,929,none,1941,16,204,3,630,3104,,,,,,
882,KS-507,Kansas,kansasbalanceofstate,anderson,929,none,931,12,119,2,753,1965,,,,,,
883,KS-507,Kansas,kansasbalanceofstate,atchison,929,none,2211,14,264,3,615,4315,,,,,,
884,KS-507,Kansas,kansasbalanceofstate,barber,929,none,438,10,46,2,254,1000,,,,,,
885,KS-507,Kansas,kansasbalanceofstate,barton,929,nan,3482,14,399,3,1976,5358,,,,,,
886,KS-507,Kansas,kansasbalanceofstate,bourbon,929,none,2113,15,247,3,937,2992,,,,,,
887,KS-507,Kansas,kansasbalanceofstate,brown,929,none,1311,14,142,2,418,2446,,,,,,
888,KS-507,Kansas,kansasbalanceofstate,butler,929,1007.1643313266514,6309,9,1165,3,2787,11754,,,,,,
889,KS-507,Kansas,kansasbalanceofstate,chase,929,none,268,10,34,2,118,580,,,,,,
890,KS-507,Kansas,kansasbalanceofstate,chautauqua,929,none,512,15,59,4,291,814,,,,,,
891,KS-507,Kansas,kansasbalanceofstate,cherokee,929,none,2808,14,298,3,1569,4311,,,,,,
892,KS-507,Kansas,kansasbalanceofstate,cheyenne,929,none,355,13,24,1,151,642,,,,,,
893,KS-507,Kansas,kansasbalanceofstate,clark,929,none,218,11,21,1,80,412,,,,,,
894,KS-507,Kansas,kansasbalanceofstate,clay,929,none,772,9,101,2,330,2037,,,,,,
895,KS-507,Kansas,kansasbalanceofstate,cloud,929,none,1127,13,112,2,300,1910,,,,,,
896,KS-507,Kansas,kansasbalanceofstate,coffey,929,none,760,9,132,3,362,1912,,,,,,
897,KS-507,Kansas,kansasbalanceofstate,comanche,929,none,160,10,20,2,56,426,,,,,,
898,KS-507,Kansas,kansasbalanceofstate,cowley,929,none,4534,13,586,3,1856,6851,,,,,,
899,KS-507,Kansas,kansasbalanceofstate,crawford,929,nan,7956,21,616,3,1590,6811,,,,,,
900,KS-507,Kansas,kansasbalanceofstate,decatur,929,none,327,12,32,2,133,673,,,,,,
901,KS-507,Kansas,kansasbalanceofstate,dickinson,929,none,1799,9,277,3,865,4101,,,,,,
902,KS-507,Kansas,kansasbalanceofstate,doniphan,929,none,891,12,117,2,438,1701,,,,,,
903,KS-507,Kansas,kansasbalanceofstate,douglas,929,1091.1642772117311,17644,15,2081,3,2613,13046,,,,,,
904,KS-507,Kansas,kansasbalanceofstate,edwards,929,none,334,12,32,2,265,707,,,,,,
905,KS-507,Kansas,kansasbalanceofstate,elk,929,none,390,16,35,3,227,670,,,,,,
906,KS-507,Kansas,kansasbalanceofstate,ellis,929,none,3480,12,345,2,1062,4888,,,,,,
907,KS-507,Kansas,kansasbalanceofstate,ellsworth,929,none,574,10,63,2,385,1595,,,,,,
908,KS-507,Kansas,kansasbalanceofstate,finney,929,none,4662,12,444,2,6388,5447,,,,,,
909,KS-507,Kansas,kansasbalanceofstate,ford,929,none,3861,11,391,2,5141,4962,,,,,,
910,KS-507,Kansas,kansasbalanceofstate,franklin,929,none,2631,10,463,3,1255,6526,,,,,,
911,KS-507,Kansas,kansasbalanceofstate,geary,929,922.1099482224045,4356,12,498,4,1216,4880,,,,,,
912,KS-507,Kansas,kansasbalanceofstate,gove,929,none,264,9,28,1,109,753,,,,,,
913,KS-507,Kansas,kansasbalanceofstate,graham,929,none,295,12,34,3,110,628,,,,,,
914,KS-507,Kansas,kansasbalanceofstate,grant,929,none,813,11,93,3,918,1043,,,,,,
915,KS-507,Kansas,kansasbalanceofstate,gray,929,none,417,7,58,1,787,804,,,,,,
916,KS-507,Kansas,kansasbalanceofstate,greeley,929,none,122,9,11,1,98,189,,,,,,
917,KS-507,Kansas,kansasbalanceofstate,greenwood,929,none,894,15,87,2,335,1602,,,,,,
918,KS-507,Kansas,kansasbalanceofstate,hamilton,929,none,294,11,23,1,306,650,,,,,,
919,KS-507,Kansas,kansasbalanceofstate,harper,929,none,848,16,75,2,410,1433,,,,,,
920,KS-507,Kansas,kansasbalanceofstate,harvey,929,nan,3123,9,511,3,1881,5233,,,,,,
921,KS-507,Kansas,kansasbalanceofstate,haskell,929,none,344,9,41,1,666,559,,,,,,
922,KS-507,Kansas,kansasbalanceofstate,hodgeman,929,none,163,9,19,1,109,310,,,,,,
923,KS-507,Kansas,kansasbalanceofstate,jackson,929,none,1216,9,195,2,505,3560,,,,,,
924,KS-507,Kansas,kansasbalanceofstate,jefferson,929,none,1451,8,316,3,667,5079,,,,,,
925,KS-507,Kansas,kansasbalanceofstate,jewell,929,none,384,13,29,2,158,808,,,,,,
926,KS-507,Kansas,kansasbalanceofstate,kearny,929,none,394,10,34,1,523,838,,,,,,
927,KS-507,Kansas,kansasbalanceofstate,kingman,929,none,840,11,102,3,471,1675,,,,,,
928,KS-507,Kansas,kansasbalanceofstate,kiowa,929,none,257,11,26,2,189,462,,,,,,
929,KS-507,Kansas,kansasbalanceofstate,labette,929,none,3294,16,330,3,1365,4282,,,,,,
930,KS-507,Kansas,kansasbalanceofstate,lane,929,none,145,9,16,2,46,307,,,,,,
931,KS-507,Kansas,kansasbalanceofstate,leavenworth,929,962.9000785132909,6637,8,1254,3,3904,15525,,,,,,
932,KS-507,Kansas,kansasbalanceofstate,lincoln,929,none,320,11,38,2,92,538,,,,,,
933,KS-507,Kansas,kansasbalanceofstate,linn,929,none,1142,11,190,4,433,2653,,,,,,
934,KS-507,Kansas,kansasbalanceofstate,logan,929,none,237,8,27,1,142,588,,,,,,
935,KS-507,Kansas,kansasbalanceofstate,lyon,929,nan,4223,13,496,2,2246,6103,,,,,,
936,KS-507,Kansas,kansasbalanceofstate,mcpherson,929,none,2535,8,374,2,1689,5298,,,,,,
937,KS-507,Kansas,kansasbalanceofstate,marion,929,none,1166,10,149,2,664,2441,,,,,,
938,KS-507,Kansas,kansasbalanceofstate,marshall,929,none,1043,10,109,2,594,2719,,,,,,
939,KS-507,Kansas,kansasbalanceofstate,meade,929,none,379,9,49,2,406,602,,,,,,
940,KS-507,Kansas,kansasbalanceofstate,miami,929,none,2440,7,534,3,1085,6932,,,,,,
941,KS-507,Kansas,kansasbalanceofstate,mitchell,929,none,568,10,70,2,202,1004,,,,,,
942,KS-507,Kansas,kansasbalanceofstate,montgomery,929,none,4784,15,588,4,2148,6889,,,,,,
943,KS-507,Kansas,kansasbalanceofstate,morris,929,none,573,10,74,2,284,1394,,,,,,
944,KS-507,Kansas,kansasbalanceofstate,morton,929,none,295,11,30,2,222,651,,,,,,
945,KS-507,Kansas,kansasbalanceofstate,nemaha,929,none,840,8,102,1,432,2458,,,,,,
946,KS-507,Kansas,kansasbalanceofstate,neosho,929,none,2288,15,266,4,948,3221,,,,,,
947,KS-507,Kansas,kansasbalanceofstate,ness,929,none,252,9,30,2,161,626,,,,,,
948,KS-507,Kansas,kansasbalanceofstate,norton,929,none,584,12,49,1,390,1231,,,,,,
949,KS-507,Kansas,kansasbalanceofstate,osage,929,none,1576,10,245,3,905,4276,,,,,,
950,KS-507,Kansas,kansasbalanceofstate,osborne,929,none,410,12,37,1,150,871,,,,,,
951,KS-507,Kansas,kansasbalanceofstate,ottawa,929,none,616,10,85,2,203,1341,,,,,,
952,KS-507,Kansas,kansasbalanceofstate,pawnee,929,none,782,14,65,2,453,1613,,,,,,
953,KS-507,Kansas,kansasbalanceofstate,phillips,929,none,569,12,58,2,321,1213,,,,,,
954,KS-507,Kansas,kansasbalanceofstate,pottawatomie,929,none,2049,8,318,2,683,4633,,,,,,
955,KS-507,Kansas,kansasbalanceofstate,pratt,929,none,1027,11,113,2,430,1628,,,,,,
956,KS-507,Kansas,kansasbalanceofstate,rawlins,929,none,288,11,26,1,85,517,,,,,,
957,KS-507,Kansas,kansasbalanceofstate,reno,929,654.1616826616724,7654,13,974,3,3724,12859,,,,,,
958,KS-507,Kansas,kansasbalanceofstate,republic,929,none,509,11,56,2,161,1053,,,,,,
959,KS-507,Kansas,kansasbalanceofstate,rice,929,none,1125,12,133,2,433,1892,,,,,,
960,KS-507,Kansas,kansasbalanceofstate,riley,929,1021.0690530278208,11134,17,975,2,1447,5987,,,,,,
961,KS-507,Kansas,kansasbalanceofstate,rooks,929,none,475,10,62,2,336,1171,,,,,,
962,KS-507,Kansas,kansasbalanceofstate,rush,929,none,379,13,39,2,157,664,,,,,,
963,KS-507,Kansas,kansasbalanceofstate,russell,929,none,961,14,84,2,327,1353,,,,,,
964,KS-507,Kansas,kansasbalanceofstate,saline,929,nan,6764,12,903,3,2447,10860,,,,,,
965,KS-507,Kansas,kansasbalanceofstate,scott,929,none,362,7,46,1,534,926,,,,,,
966,KS-507,Kansas,kansasbalanceofstate,seward,929,none,2899,13,283,2,3817,4006,,,,,,
967,KS-507,Kansas,kansasbalanceofstate,sheridan,929,none,272,11,28,1,71,578,,,,,,
968,KS-507,Kansas,kansasbalanceofstate,sherman,929,none,777,13,74,2,366,1162,,,,,,
969,KS-507,Kansas,kansasbalanceofstate,smith,929,none,425,12,36,1,101,1036,,,,,,
970,KS-507,Kansas,kansasbalanceofstate,stafford,929,none,489,12,46,2,217,862,,,,,,
971,KS-507,Kansas,kansasbalanceofstate,stanton,929,none,217,10,22,2,239,495,,,,,,
972,KS-507,Kansas,kansasbalanceofstate,stevens,929,none,521,9,62,2,859,883,,,,,,
973,KS-507,Kansas,kansasbalanceofstate,sumner,929,none,2694,12,449,4,1015,5328,,,,,,
974,KS-507,Kansas,kansasbalanceofstate,thomas,929,none,651,8,82,1,398,1164,,,,,,
975,KS-507,Kansas,kansasbalanceofstate,trego,929,none,286,10,31,2,114,633,,,,,,
976,KS-507,Kansas,kansasbalanceofstate,wabaunsee,929,none,530,7,94,2,169,1758,,,,,,
977,KS-507,Kansas,kansasbalanceofstate,wallace,929,none,185,12,16,1,46,300,,,,,,
978,KS-507,Kansas,kansasbalanceofstate,washington,929,none,536,9,55,1,244,1589,,,,,,
979,KS-507,Kansas,kansasbalanceofstate,wilson,929,none,1429,17,157,4,562,2250,,,,,,
980,KS-507,Kansas,kansasbalanceofstate,woodson,929,none,432,14,54,3,221,905,,,,,,
981,KS-507,Kansas,kansasbalanceofstate,wyandotte,929,1080.5032516137278,27959,16,3698,4,20121,34494,,,,,,
982,KY-500,Kentucky,kentuckybalanceofstate,adair,2189,none,4237,24,342,4,1866,4962,,,,,,
983,KY-500,Kentucky,kentuckybalanceofstate,allen,2189,none,3516,17,343,3,1999,5909,,,,,,
984,KY-500,Kentucky,kentuckybalanceofstate,anderson,2189,none,2144,9,449,3,1442,5565,,,,,,
985,KY-500,Kentucky,kentuckybalanceofstate,ballard,2189,none,1095,14,165,4,599,2178,,,,,,
986,KY-500,Kentucky,kentuckybalanceofstate,barren,2189,none,8455,19,899,5,4803,13133,,,,,,
987,KY-500,Kentucky,kentuckybalanceofstate,bath,2189,none,2600,20,252,5,1512,3695,,,,,,
988,KY-500,Kentucky,kentuckybalanceofstate,bell,2189,none,7388,32,444,5,4264,7270,,,,,,
989,KY-500,Kentucky,kentuckybalanceofstate,boone,2189,1491.6684485171477,8664,6,2548,3,6052,25378,,,,,,
990,KY-500,Kentucky,kentuckybalanceofstate,bourbon,2189,none,3008,15,356,3,1980,4787,,,,,,
991,KY-500,Kentucky,kentuckybalanceofstate,boyd,2189,none,9672,21,1002,5,4064,11307,,,,,,
992,KY-500,Kentucky,kentuckybalanceofstate,boyle,2189,none,4247,15,596,4,2098,7175,,,,,,
993,KY-500,Kentucky,kentuckybalanceofstate,bracken,2189,none,1241,14,168,4,642,2707,,,,,,
994,KY-500,Kentucky,kentuckybalanceofstate,breathitt,2189,none,4117,31,261,8,2203,3752,,,,,,
995,KY-500,Kentucky,kentuckybalanceofstate,breckinridge,2189,none,3427,16,394,4,1952,6224,,,,,,
996,KY-500,Kentucky,kentuckybalanceofstate,bullitt,2189,nan,9146,11,1895,4,6060,23540,,,,,,
997,KY-500,Kentucky,kentuckybalanceofstate,butler,2189,none,2203,18,217,4,1664,3985,,,,,,
998,KY-500,Kentucky,kentuckybalanceofstate,caldwell,2189,none,2001,16,237,4,1160,3630,,,,,,
999,KY-500,Kentucky,kentuckybalanceofstate,calloway,2189,nan,5792,16,752,4,2275,7286,,,,,,
1000,KY-500,Kentucky,kentuckybalanceofstate,campbell,2189,1150.9418563459842,10009,11,1913,3,4486,17108,,,,,,
1001,KY-500,Kentucky,kentuckybalanceofstate,carlisle,2189,none,738,15,83,3,488,1582,,,,,,
1002,KY-500,Kentucky,kentuckybalanceofstate,carroll,2189,none,1890,17,208,3,1371,3010,,,,,,
1003,KY-500,Kentucky,kentuckybalanceofstate,carter,2189,none,6592,25,695,7,3752,7312,,,,,,
1004,KY-500,Kentucky,kentuckybalanceofstate,casey,2189,none,3188,20,265,3,2813,4455,,,,,,
1005,KY-500,Kentucky,kentuckybalanceofstate,christian,2189,884.0411373764093,11046,16,1357,5,5672,12978,,,,,,
1006,KY-500,Kentucky,kentuckybalanceofstate,clark,2189,nan,4202,11,710,4,2787,9425,,,,,,
1007,KY-500,Kentucky,kentuckybalanceofstate,clay,2189,none,6660,35,328,6,4658,5566,,,,,,
1008,KY-500,Kentucky,kentuckybalanceofstate,clinton,2189,none,2071,22,168,4,1466,2572,,,,,,
1009,KY-500,Kentucky,kentuckybalanceofstate,crittenden,2189,none,1654,18,157,4,906,2799,,,,,,
1010,KY-500,Kentucky,kentuckybalanceofstate,cumberland,2189,none,1308,22,111,3,886,1991,,,,,,
1011,KY-500,Kentucky,kentuckybalanceofstate,edmonson,2189,none,2237,18,227,4,1687,4047,,,,,,
1012,KY-500,Kentucky,kentuckybalanceofstate,elliott,2189,none,1697,26,148,7,1369,2545,,,,,,
1013,KY-500,Kentucky,kentuckybalanceofstate,estill,2189,none,3148,22,249,4,2597,4329,,,,,,
1014,KY-500,Kentucky,kentuckybalanceofstate,fleming,2189,none,2639,17,281,4,1896,4094,,,,,,
1015,KY-500,Kentucky,kentuckybalanceofstate,floyd,2189,none,9775,28,709,6,5794,9876,,,,,,
1016,KY-500,Kentucky,kentuckybalanceofstate,franklin,2189,719.457324943606,6670,13,1034,4,3404,10924,,,,,,
1017,KY-500,Kentucky,kentuckybalanceofstate,fulton,2189,none,1415,23,103,5,909,1775,,,,,,
1018,KY-500,Kentucky,kentuckybalanceofstate,gallatin,2189,none,1280,14,164,4,874,2885,,,,,,
1019,KY-500,Kentucky,kentuckybalanceofstate,garrard,2189,none,2492,14,324,4,1779,4669,,,,,,
1020,KY-500,Kentucky,kentuckybalanceofstate,grant,2189,none,3149,12,492,4,1868,7209,,,,,,
1021,KY-500,Kentucky,kentuckybalanceofstate,graves,2189,none,5859,16,668,4,2607,10073,,,,,,
1022,KY-500,Kentucky,kentuckybalanceofstate,grayson,2189,none,4672,18,553,5,3001,8145,,,,,,
