CoC Code,State Name,CoC Name,County Name,Homeless Count,Avg. Rent Price,Poverty Count,Poverty Pct.,Unemployed Count,Unemployed Pct.,Education Count No HS Diploma,Education Count No College
NJ-501,New Jersey,bergen,bergen,306,2317.542514,70847,7,31060,6,47805,143874
NJ-502,New Jersey,burlington,burlington,585,1793.655345,34379,7,13558,5,19683,87753
NJ-503,New Jersey,cumberland,cumberland,994,none,20814,14,5505,8,20134,40994
NJ-503,New Jersey,capemay,capemay,994,none,8437,9,4349,9,4282,22516
NJ-503,New Jersey,gloucester,gloucester,994,1742.047546,23243,7,9972,6,13216,65461
NJ-503,New Jersey,camden,camden,994,1508.336763,62053,12,18786,7,38904,104746
NJ-504,New Jersey,essex,essex,1914,1761.422241,126387,15,31962,8,76672,160988
NJ-504,New Jersey,newark,hudson,1914,2468.046102,109996,15,26180,7,67627,121831
NJ-506,New Jersey,hudson,hudson,665,2468.046102,109996,15,26180,7,67627,121831
NJ-506,New Jersey,bayonne,hudson,665,2468.046102,109996,15,26180,7,67627,121831
NJ-506,New Jersey,jersey,hudson,665,2468.046102,109996,15,26180,7,67627,121831
NJ-507,New Jersey,middlesex,middlesex,586,1986.374244,67146,8,27312,6,59639,142301
NJ-507,New Jersey,newbrunswick,middlesex,586,1986.374244,67146,8,27312,6,59639,142301
NJ-508,New Jersey,monmouth,monmouth,453,2504.742482,47491,7,19851,5,26629,99443
NJ-509,New Jersey,morris,morris,351,2512.564029,28395,5,13828,5,19500,68137
NJ-510,New Jersey,ocean,ocean,419,2273.589449,73139,11,18355,6,30778,143516
NJ-511,New Jersey,passaic,passaic,374,1917.852691,71951,14,21608,8,51861,117593
NJ-511,New Jersey,paterson,passaic,374,1917.852691,71951,14,21608,8,51861,117593
NJ-512,New Jersey,salem,salem,20,none,7684,12,2331,7,4324,17413
NJ-513,New Jersey,somerset,somerset,220,2083.518001,18705,5,9400,5,13619,46231
NJ-514,New Jersey,mercer,mercer,533,2110.381178,38024,10,11624,5,27089,65735
NJ-514,New Jersey,trenton,mercer,533,2110.381178,38024,10,11624,5,27089,65735
NJ-515,New Jersey,union,union,675,2043.503467,52354,9,19823,6,49584,108536
NJ-515,New Jersey,elizabeth,union,675,2043.503467,52354,9,19823,6,49584,108536
NJ-516,New Jersey,hunterdon,hunterdon,314,1871.237744,5115,4,3213,4,3999,18549
NJ-516,New Jersey,sussex,sussex,314,none,8765,6,4753,6,4850,31010
NJ-516,New Jersey,warren,warren,314,1512.739411,10140,9,3407,5,5349,24963
NM-500,New Mexico,albuquerque,bernalillo,1277,1233.308756,100775,15,21668,6,45471,104898
NM-501,New Mexico,newmexicobalanceofstate,catron,1283,none,737,19,78,6,151,1224
NM-501,New Mexico,newmexicobalanceofstate,chaves,1283,none,17372,27,2040,7,8378,11058
NM-501,New Mexico,newmexicobalanceofstate,cibola,1283,none,6514,26,852,9,3343,5933
NM-501,New Mexico,newmexicobalanceofstate,colfax,1283,none,2245,18,350,6,953,2907
NM-501,New Mexico,newmexicobalanceofstate,curry,1283,none,8797,18,1157,5,5770,7251
NM-501,New Mexico,newmexicobalanceofstate,debaca,1283,none,327,19,37,5,192,273
NM-501,New Mexico,newmexicobalanceofstate,do̱aana,1283,none,none,none,none,none,none,none
NM-501,New Mexico,newmexicobalanceofstate,eddy,1283,none,8329,13,2092,6,6690,12343
NM-501,New Mexico,newmexicobalanceofstate,grant,1283,none,5090,18,863,7,2601,5552
NM-501,New Mexico,newmexicobalanceofstate,guadalupe,1283,none,999,25,118,7,564,1712
NM-501,New Mexico,newmexicobalanceofstate,harding,1283,none,111,17,14,5,54,116
NM-501,New Mexico,newmexicobalanceofstate,hidalgo,1283,none,964,24,108,5,493,1118
NM-501,New Mexico,newmexicobalanceofstate,lea,1283,none,13332,18,2740,9,10313,14128
NM-501,New Mexico,newmexicobalanceofstate,lincoln,1283,none,3723,18,684,7,1519,4662
NM-501,New Mexico,newmexicobalanceofstate,losalamos,1283,none,719,3,323,3,248,1327
NM-501,New Mexico,newmexicobalanceofstate,luna,1283,none,6882,27,1550,15,4742,5783
NM-501,New Mexico,newmexicobalanceofstate,mckinley,1283,none,21535,30,2322,10,9492,16513
NM-501,New Mexico,newmexicobalanceofstate,mora,1283,none,916,21,132,6,276,1320
NM-501,New Mexico,newmexicobalanceofstate,otero,1283,none,13201,19,1735,6,6138,13082
NM-501,New Mexico,newmexicobalanceofstate,quay,1283,none,1918,22,219,7,974,2498
NM-501,New Mexico,newmexicobalanceofstate,rioarriba,1283,none,8138,20,1217,7,3797,9735
NM-501,New Mexico,newmexicobalanceofstate,roosevelt,1283,none,3775,21,466,5,1905,3504
NM-501,New Mexico,newmexicobalanceofstate,sandoval,1283,1439.69747,14144,9,4654,6,8793,25447
NM-501,New Mexico,newmexicobalanceofstate,sanjuan,1283,none,29043,24,4120,8,11330,24190
NM-501,New Mexico,newmexicobalanceofstate,sanmiguel,1283,none,5597,21,792,7,3022,4914
NM-501,New Mexico,newmexicobalanceofstate,santafe,1283,1603.872886,18790,12,4667,6,11417,25053
NM-501,New Mexico,newmexicobalanceofstate,sierra,1283,none,3001,26,344,8,958,3246
NM-501,New Mexico,newmexicobalanceofstate,socorro,1283,none,3504,22,412,6,1747,4382
NM-501,New Mexico,newmexicobalanceofstate,taos,1283,none,6387,18,1351,9,2051,6951
NM-501,New Mexico,newmexicobalanceofstate,torrance,1283,none,3334,22,442,8,1313,3938
NM-501,New Mexico,newmexicobalanceofstate,union,1283,none,670,19,71,4,453,1258
NM-501,New Mexico,newmexicobalanceofstate,valencia,1283,none,14188,18,2210,7,7836,16308
NV-500,Nevada,clark,clark,5645,1553.334402,341367,15,87220,7,208620,428431
NV-500,Nevada,lasvegas,clark,5645,1553.334402,341367,15,87220,7,208620,428431
NV-501,Nevada,washoe,washoe,1605,1743.698406,53423,11,10313,4,38258,79277
NV-501,Nevada,sparks,washoe,1605,1743.698406,53423,11,10313,4,38258,79277
NV-501,Nevada,reno,washoe,1605,1743.698406,53423,11,10313,4,38258,79277
NV-502,Nevada,nevadabalanceofstate,churchill,368,none,2636,10,372,3,1101,5574
NV-502,Nevada,nevadabalanceofstate,douglas,368,none,3991,8,952,4,2206,9422
NV-502,Nevada,nevadabalanceofstate,elko,368,none,5156,9,809,3,3812,11957
NV-502,Nevada,nevadabalanceofstate,esmeralda,368,none,108,14,15,3,173,228
NV-502,Nevada,nevadabalanceofstate,eureka,368,none,190,10,25,2,50,418
NV-502,Nevada,nevadabalanceofstate,humboldt,368,none,1856,10,264,3,1579,3877
NV-502,Nevada,nevadabalanceofstate,lander,368,none,636,11,108,3,458,1473
NV-502,Nevada,nevadabalanceofstate,lincoln,368,none,604,13,68,3,442,1361
NV-502,Nevada,nevadabalanceofstate,lyon,368,1578.095804,5682,9,1156,5,5618,13109
NV-502,Nevada,nevadabalanceofstate,mineral,368,none,791,17,75,3,368,1257
NV-502,Nevada,nevadabalanceofstate,nye,368,none,7809,14,1008,5,5280,14121
NV-502,Nevada,nevadabalanceofstate,pershing,368,none,919,18,85,3,811,2214
NV-502,Nevada,nevadabalanceofstate,storey,368,none,290,7,90,4,184,825
NV-502,Nevada,nevadabalanceofstate,whitepine,368,none,1042,12,131,2,662,2982
NV-502,Nevada,nevadabalanceofstate,carson,368,none,6597,11,1158,4,5138,11062
NY-500,New York,monroe,monroe,748,1221.218864,96950,13,18857,5,46804,121141
NY-500,New York,rochester,monroe,748,1221.218864,96950,13,18857,5,46804,121141
NY-501,New York,schuyler,schuyler,497,none,2394,13,403,4,1220,4650
NY-501,New York,chemung,chemung,497,none,11843,14,1839,5,6285,20455
NY-501,New York,livingston,livingston,497,none,6734,12,1320,4,3421,12917
NY-501,New York,allegany,allegany,497,none,6110,14,969,5,2702,10579
NY-501,New York,steuben,steuben,497,none,12570,13,2099,5,5659,23375
NY-501,New York,elmira,chemung,497,none,11843,14,1839,5,6285,20455
NY-503,New York,albany,albany,734,1249.143021,35631,11,7015,4,15177,44863
NY-505,New York,cayuga,cayuga,712,none,10696,14,1691,4,6635,17969
NY-505,New York,oswego,oswego,712,none,17710,15,2899,5,8256,29943
NY-505,New York,onondaga,onondaga,712,1255.239462,64695,14,10964,4,28245,82746
NY-505,New York,auburn,cayuga,712,none,10696,14,1691,4,6635,17969
NY-505,New York,syracuse,onondaga,712,1255.239462,64695,14,10964,4,28245,82746
NY-507,New York,schenectady,schenectady,289,1132.212291,19944,12,3835,4,9470,29584
NY-508,New York,wyoming,wyoming,856,none,3483,9,819,4,3432,11187
NY-508,New York,genesee,genesee,856,none,5349,9,1273,4,3096,16063
NY-508,New York,orleans,orleans,856,none,6113,16,891,5,3866,12062
NY-508,New York,niagara,niagara,856,764.8200524,27106,13,5510,5,12783,48485
NY-508,New York,erie,erie,856,1167.979187,126486,13,23998,5,52956,175869
NY-508,New York,niagarafalls,niagara,856,764.8200524,27106,13,5510,5,12783,48485
NY-508,New York,buffalo,erie,856,1167.979187,126486,13,23998,5,52956,175869
NY-510,New York,tompkins,tompkins,152,1443.302262,14936,16,1875,3,3135,10847
NY-510,New York,ithaca,tompkins,152,1443.302262,14936,16,1875,3,3135,10847
NY-511,New York,tioga,tioga,483,none,5569,11,992,4,2537,12438
NY-511,New York,cortland,cortland,483,none,4710,11,1144,5,2927,9035
NY-511,New York,delaware,delaware,483,none,6757,15,893,4,3282,13047
NY-511,New York,chenango,chenango,483,none,6086,13,972,4,3810,14001
NY-511,New York,otsego,otsego,483,none,7367,13,1221,4,2845,12789
NY-511,New York,broome,broome,483,895.3115668,26337,14,4332,5,12413,40251
NY-511,New York,binghamton,broome,483,895.3115668,26337,14,4332,5,12413,40251
NY-512,New York,rensselaer,rensselaer,148,1124.811289,19087,12,3599,4,8773,31059
NY-512,New York,troy,rensselaer,148,1124.811289,19087,12,3599,4,8773,31059
NY-513,New York,yates,yates,372,none,2482,10,450,3,2286,5693
NY-513,New York,seneca,seneca,372,none,4194,13,721,4,3738,8166
NY-513,New York,ontario,ontario,372,none,8524,7,2389,4,5358,20288
NY-513,New York,wayne,wayne,372,none,8981,10,1951,4,6281,21139
NY-514,New York,chautauqua,chautauqua,108,none,20925,17,2980,5,9568,31002
NY-514,New York,dunkirk,chautauqua,108,none,20925,17,2980,5,9568,31002
NY-514,New York,jamestown,chautauqua,108,none,20925,17,2980,5,9568,31002
NY-518,New York,madison,madison,244,none,6594,10,1494,4,3371,16439
NY-518,New York,oneida,oneida,244,none,30993,14,5153,5,17958,49484
NY-518,New York,rome,oneida,244,none,30993,14,5153,5,17958,49484
NY-518,New York,utica,oneida,244,none,30993,14,5153,5,17958,49484
NY-519,New York,greene,greene,114,none,5354,11,1024,5,4359,13319
NY-519,New York,columbia,columbia,114,none,6333,10,1179,3,4131,13856
NY-520,New York,essex,essex,43,none,4022,11,806,4,2562,9713
NY-520,New York,franklin,franklin,43,none,7042,16,923,4,4068,12979
NY-522,New York,st.lawrence,st.lawrence,130,none,14680,15,2245,5,8203,25640
NY-522,New York,lewis,lewis,130,none,3312,12,591,5,1644,8038
NY-522,New York,jefferson,jefferson,130,1172.90445,13592,12,2248,5,6605,24284
NY-523,New York,hamilton,hamilton,222,none,491,9,101,4,809,1074
NY-523,New York,warren,warren,222,none,6601,10,1543,4,4183,13854
NY-523,New York,washington,washington,222,none,7120,12,1279,4,5108,17596
NY-523,New York,saratoga,saratoga,222,1472.167742,18123,7,4616,3,10652,40688
NY-523,New York,saratogasprings,saratoga,222,1472.167742,18123,7,4616,3,10652,40688
NY-523,New York,glensfalls,saratoga,222,1472.167742,18123,7,4616,3,10652,40688
NY-525,New York,newyorkbalanceofstate,bronx,606,2091.161483,366448,26,84496,13,248215,267253
NY-525,New York,newyorkbalanceofstate,cattaraugus,606,none,11919,16,1768,5,5515,21080
NY-525,New York,newyorkbalanceofstate,clinton,606,none,11090,15,1663,4,6871,19428
NY-525,New York,newyorkbalanceofstate,fulton,606,none,7078,13,1249,5,4926,14303
NY-525,New York,newyorkbalanceofstate,herkimer,606,none,7806,13,1612,5,3928,15415
NY-525,New York,newyorkbalanceofstate,kings,606,2641.965238,501895,19,124532,10,305982,473782
NY-525,New York,newyorkbalanceofstate,montgomery,606,none,7313,15,1253,5,3885,12202
NY-525,New York,newyorkbalanceofstate,putnam,606,none,6398,6,2140,4,4702,18591
NY-525,New York,newyorkbalanceofstate,queens,606,2281.816634,312866,13,111517,9,299347,461885
NY-525,New York,newyorkbalanceofstate,richmond,606,1873.472388,57909,11,20020,8,39258,102905
NY-525,New York,newyorkbalanceofstate,schoharie,606,none,3700,12,676,4,2015,7817
NY-525,New York,newyorkbalanceofstate,sullivan,606,none,13224,17,1794,4,7399,17906
NY-600,New York,newyork,newyork,61840,3072.757027,2703053,14,264938,17,70041,7,
NY-601,New York,dutchess,dutchess,636,1728.667988,27106,9,6457,4,17701,54838
NY-601,New York,poughkeepsie,dutchess,636,1728.667988,27106,9,6457,4,17701,54838
NY-602,New York,orange,orange,339,1770.521349,47939,12,8812,4,25676,72736
NY-602,New York,middletown,orange,339,1770.521349,47939,12,8812,4,25676,72736
NY-603,New York,suffolk,suffolk,3034,3045.587918,95569,6,35997,4,102304,274855
NY-603,New York,nassau,nassau,3034,2963.029475,83489,6,32156,4,80511,211529
NY-604,New York,chester,chester,1356,2583.05684,91529,9,23473,4,77286,127801
NY-604,New York,mountvernon,chester,1356,2583.05684,91529,9,23473,4,77286,127801
NY-604,New York,yonkers,chester,1356,2583.05684,91529,9,23473,4,77286,127801
NY-606,New York,rockland,rockland,106,2504.744314,50989,15,6905,4,23304,46259
NY-608,New York,ulster,ulster,409,1519.967981,19822,11,4098,4,11452,37702
NY-608,New York,kingston,ulster,409,1519.967981,19822,11,4098,4,11452,37702
OH-500,Ohio,hamilton,hamilton,1081,1150.19568,126383,15,20207,4,45008,144656
OH-500,Ohio,cincinnati,hamilton,1081,1150.19568,126383,15,20207,4,45008,144656
OH-501,Ohio,lucas,lucas,494,950.5255652,73260,17,12707,6,28873,87399
OH-501,Ohio,toledo,lucas,494,950.5255652,73260,17,12707,6,28873,87399
OH-502,Ohio,cuyahoga,cuyahoga,1574,1189.79134,197374,16,37341,6,82746,243671
OH-502,Ohio,cleveland,cuyahoga,1574,1189.79134,197374,16,37341,6,82746,243671
OH-503,Ohio,franklin,franklin,1912,1276.588789,184504,14,35125,5,75031,210885
OH-503,Ohio,columbus,franklin,1912,1276.588789,184504,14,35125,5,75031,210885
OH-504,Ohio,mahoning,mahoning,174,753.4094293,42174,19,6257,6,14030,61455
OH-504,Ohio,youngstown,mahoning,174,753.4094293,42174,19,6257,6,14030,61455
OH-505,Ohio,montgomery,montgomery,656,1014.385579,79459,15,13845,5,32966,102217
OH-505,Ohio,kettering,montgomery,656,1014.385579,79459,15,13845,5,32966,102217
OH-505,Ohio,dayton,montgomery,656,1014.385579,79459,15,13845,5,32966,102217
OH-506,Ohio,summit,summit,441,916.8826351,65938,12,14434,5,28145,112545
OH-506,Ohio,barberton,summit,441,916.8826351,65938,12,14434,5,28145,112545
OH-506,Ohio,akron,summit,441,916.8826351,65938,12,14434,5,28145,112545
OH-507,Ohio,ohiobalanceofstate,adams,4075,none,5136,18,696,6,3068,7934
OH-507,Ohio,ohiobalanceofstate,allen,4075,none,14686,15,2738,5,6084,27706
OH-507,Ohio,ohiobalanceofstate,ashland,4075,none,5494,10,1152,4,3628,14761
OH-507,Ohio,ohiobalanceofstate,ashtabula,4075,none,14787,15,2390,5,9356,29835
OH-507,Ohio,ohiobalanceofstate,athens,4075,none,11068,20,1441,5,3259,11222
OH-507,Ohio,ohiobalanceofstate,auglaize,4075,none,3607,7,909,3,1982,13260
OH-507,Ohio,ohiobalanceofstate,belmont,4075,none,9903,15,1713,6,4181,22782
OH-507,Ohio,ohiobalanceofstate,brown,4075,none,7227,16,1041,5,4053,13926
OH-507,Ohio,ohiobalanceofstate,butler,4075,1352.284067,43595,11,8820,4,21101,81168
OH-507,Ohio,ohiobalanceofstate,carroll,4075,none,3500,13,719,5,1991,9276
OH-507,Ohio,ohiobalanceofstate,champaign,4075,none,4013,10,861,4,2381,12076
OH-507,Ohio,ohiobalanceofstate,clark,4075,none,21066,16,3344,5,10474,34950
OH-507,Ohio,ohiobalanceofstate,clermont,4075,1490.74445,19702,9,4657,4,13619,45879
OH-507,Ohio,ohiobalanceofstate,clinton,4075,none,4908,12,986,5,2490,10788
OH-507,Ohio,ohiobalanceofstate,columbiana,4075,none,16236,16,2639,5,7732,33268
OH-507,Ohio,ohiobalanceofstate,coshocton,4075,none,5033,13,808,5,3981,10785
OH-507,Ohio,ohiobalanceofstate,crawford,4075,none,5552,13,1055,5,2948,13680
OH-507,Ohio,ohiobalanceofstate,darke,4075,none,5295,10,1010,3,3085,16249
OH-507,Ohio,ohiobalanceofstate,defiance,4075,none,3773,10,830,4,2060,10508
OH-507,Ohio,ohiobalanceofstate,delaware,4075,1375.795527,9056,4,4162,3,3893,22603
OH-507,Ohio,ohiobalanceofstate,erie,4075,none,9229,12,2361,6,4419,19362
OH-507,Ohio,ohiobalanceofstate,fairfield,4075,1602.441745,12969,8,3494,4,6869,34603
OH-507,Ohio,ohiobalanceofstate,fayette,4075,none,4622,16,662,4,3122,8995
OH-507,Ohio,ohiobalanceofstate,fulton,4075,none,3412,8,1027,4,2015,12382
OH-507,Ohio,ohiobalanceofstate,gallia,4075,none,5086,18,689,5,3004,8163
OH-507,Ohio,ohiobalanceofstate,geauga,4075,none,5915,6,1928,4,6193,16793
OH-507,Ohio,ohiobalanceofstate,greene,4075,1397.846863,16474,10,3589,4,6735,25627
OH-507,Ohio,ohiobalanceofstate,guernsey,4075,none,5748,15,1000,5,3813,11590
OH-507,Ohio,ohiobalanceofstate,hancock,4075,none,7294,10,1703,4,3385,18514
OH-507,Ohio,ohiobalanceofstate,hardin,4075,none,4853,16,709,5,1793,9325
OH-507,Ohio,ohiobalanceofstate,harrison,4075,none,2008,14,404,6,1228,5257
OH-507,Ohio,ohiobalanceofstate,henry,4075,none,2424,8,664,5,1228,8552
OH-507,Ohio,ohiobalanceofstate,highland,4075,none,5969,13,994,5,4801,12527
OH-507,Ohio,ohiobalanceofstate,hocking,4075,none,4583,16,624,4,2371,8434
OH-507,Ohio,ohiobalanceofstate,holmes,4075,none,4388,10,603,2,11332,8353
OH-507,Ohio,ohiobalanceofstate,huron,4075,none,6440,11,1621,5,4002,18481
OH-507,Ohio,ohiobalanceofstate,jackson,4075,none,5676,17,782,6,2794,10335
OH-507,Ohio,ohiobalanceofstate,jefferson,4075,none,10783,17,1770,6,3394,20386
OH-507,Ohio,ohiobalanceofstate,knox,4075,none,7421,12,1269,4,3382,16274
OH-507,Ohio,ohiobalanceofstate,lake,4075,1184.647289,16007,7,6107,5,11693,52584
OH-507,Ohio,ohiobalanceofstate,lawrence,4075,none,9767,17,1203,5,4554,18369
OH-507,Ohio,ohiobalanceofstate,licking,4075,1650.536286,19460,11,3768,4,8626,40183
OH-507,Ohio,ohiobalanceofstate,logan,4075,none,4597,10,938,4,2294,14236
OH-507,Ohio,ohiobalanceofstate,lorain,4075,917.5794873,39308,12,8471,5,19710,67562
OH-507,Ohio,ohiobalanceofstate,madison,4075,none,5356,13,808,3,3686,12839
OH-507,Ohio,ohiobalanceofstate,marion,4075,none,9443,15,1323,4,4656,20500
OH-507,Ohio,ohiobalanceofstate,medina,4075,1350.970447,11016,6,4057,4,6291,38679
OH-507,Ohio,ohiobalanceofstate,meigs,4075,none,4603,21,582,6,2355,7248
OH-507,Ohio,ohiobalanceofstate,mercer,4075,none,3054,7,723,3,1969,12167
OH-507,Ohio,ohiobalanceofstate,miami,4075,1163.088535,8915,8,2298,4,5114,28342
OH-507,Ohio,ohiobalanceofstate,monroe,4075,none,1874,14,389,7,998,4908
OH-507,Ohio,ohiobalanceofstate,morgan,4075,none,2211,16,422,6,1538,4532
OH-507,Ohio,ohiobalanceofstate,morrow,4075,none,3911,11,768,4,2694,11114
OH-507,Ohio,ohiobalanceofstate,muskingum,4075,none,13347,15,2084,5,6015,25262
OH-507,Ohio,ohiobalanceofstate,noble,4075,none,1877,16,313,6,1614,5592
OH-507,Ohio,ohiobalanceofstate,ottawa,4075,none,3318,8,1255,6,2329,10823
OH-507,Ohio,ohiobalanceofstate,paulding,4075,none,1925,10,373,4,1335,5847
OH-507,Ohio,ohiobalanceofstate,perry,4075,none,4871,13,890,5,2729,11707
OH-507,Ohio,ohiobalanceofstate,pickaway,4075,none,5573,10,1196,4,5228,16723
OH-507,Ohio,ohiobalanceofstate,pike,4075,none,5112,19,689,6,2798,8744
OH-507,Ohio,ohiobalanceofstate,portage,4075,1309.938302,19241,12,4025,4,8067,39039
OH-507,Ohio,ohiobalanceofstate,preble,4075,none,4448,11,873,4,2495,12839
OH-507,Ohio,ohiobalanceofstate,putnam,4075,none,2401,7,646,3,1242,9078
OH-507,Ohio,ohiobalanceofstate,richland,4075,none,15871,13,2875,5,10043,35288
OH-507,Ohio,ohiobalanceofstate,ross,4075,none,13510,18,1711,4,6134,24130
OH-507,Ohio,ohiobalanceofstate,sandusky,4075,none,7568,13,1589,5,3069,17511
OH-507,Ohio,ohiobalanceofstate,scioto,4075,none,16807,23,1820,6,7256,22305
OH-507,Ohio,ohiobalanceofstate,seneca,4075,none,6327,12,1273,4,2605,16611
OH-507,Ohio,ohiobalanceofstate,shelby,4075,none,5052,10,1001,4,3334,13197
OH-507,Ohio,ohiobalanceofstate,trumbull,4075,755.9298202,30583,15,5339,6,15628,63958
OH-507,Ohio,ohiobalanceofstate,tuscarawas,4075,none,11331,12,2065,4,7479,29489
OH-507,Ohio,ohiobalanceofstate,union,4075,none,3440,5,1066,3,2355,12840
OH-507,Ohio,ohiobalanceofstate,vanwert,4075,none,2521,8,576,4,1412,8874
OH-507,Ohio,ohiobalanceofstate,vinton,4075,none,2436,19,341,6,1790,3914
OH-507,Ohio,ohiobalanceofstate,warren,4075,1591.310231,14184,5,4874,4,8757,41882
OH-507,Ohio,ohiobalanceofstate,washington,4075,none,7871,13,1489,5,3691,16619
OH-507,Ohio,ohiobalanceofstate,wayne,4075,none,10916,9,2189,3,10680,29573
OH-507,Ohio,ohiobalanceofstate,williams,4075,none,3232,9,797,4,2147,11082
OH-507,Ohio,ohiobalanceofstate,wood,4075,1456.465763,13773,10,2986,4,4142,24066
